id_individu,cluster_kmeans,cluster_cah,target,Dim.1,Dim.2,Dim.3
2288,1,2,Graduate,0.7341616533483755,-0.5928186491491482,-0.5261560385109686
2289,1,2,Enrolled,-0.9890739027411124,-0.375856168964649,-0.04040225218231853
2290,3,1,Dropout,-3.428632984225425,1.9885138971192864,0.875264385025249
2291,1,2,Dropout,-0.4312243617728674,0.6488466577297194,-0.46412236479681956
2292,1,2,Graduate,0.26222211180797106,0.11634318380164407,-0.1934647855027008
2293,1,2,Dropout,-0.2709362186603123,0.08760830371215504,0.23343873546616023
2294,1,2,Graduate,0.49060938363606427,-0.28686970530700195,0.0017064170007160743
2295,3,1,Dropout,-6.147053013894862,-0.02238890672137991,0.22473409557451646
2296,1,2,Graduate,0.5934019972568959,-0.6392831276545005,0.8809446225017102
2297,3,1,Dropout,-2.1516275618988243,0.6427575479781177,-2.086391952609005
2298,1,2,Graduate,0.1358658624670749,0.07831581797100227,0.31914801603888
2299,1,2,Graduate,0.40951482507512516,0.2300111504415964,-0.5536265875515592
2300,3,1,Dropout,-4.277272614554603,1.321710065630644,1.529789104046183
2301,1,2,Enrolled,0.41550784694103077,0.4378421282863467,2.0381621772640615
2302,1,2,Enrolled,0.30450434402857024,0.9466807033057739,-1.1367218007267992
2303,1,2,Enrolled,-0.5431470372795691,0.26480477291237015,-0.3388220621308688
2304,1,2,Enrolled,0.13753747371627323,-0.9705087060072034,-0.26341532085732305
2305,3,1,Dropout,-2.879272234671478,1.2504934280955806,-1.397626299688918
2306,1,2,Enrolled,0.16383587046104078,-0.9665187397089522,-1.818205670371333
2307,3,1,Dropout,-2.5280773970217965,0.9753646170212437,1.0150500793446589
2308,3,1,Dropout,-4.618339820530631,3.0549009794989725,2.5299634194411604
2309,3,1,Dropout,-1.9431569213785018,2.7987709788659805,-1.7100710438720472
2310,1,2,Graduate,-0.30479298489682377,-1.4055987965066756,0.20622171703660447
2311,1,2,Graduate,0.5708940630747797,-1.6542458207593693,2.1822304344814225
2312,1,2,Graduate,1.1395581355296027,-0.39899120361454765,0.5636175252366802
2313,1,2,Dropout,-1.7600384145013654,-1.5762472935718954,1.0754450639293813
2314,1,2,Graduate,-0.19376469362851723,-1.423624471890265,2.6072422460618854
2315,1,2,Graduate,0.13011905224109965,-0.315678412738564,-0.27163786793855277
2316,1,2,Dropout,-0.1469326821906889,-1.8793967946158434,0.9037051809818155
2317,3,1,Dropout,-1.1932300190463827,4.076737225806524,-0.07066474369313638
2318,3,1,Dropout,-3.581660926485869,1.7770983140571364,0.6683303148484119
2319,3,1,Dropout,-3.9244292435114785,-0.2851586076538462,1.2475985227125934
2320,1,2,Graduate,0.5988240241242202,-0.7890231869205857,1.5762773221531714
2321,3,2,Dropout,-1.638693455679527,1.9640178681043676,1.3459845164440076
2322,1,2,Enrolled,0.8164854533489779,0.9879907607137236,0.41182244308346133
2323,3,2,Dropout,-1.509672680124513,0.49342763411315116,1.1955980281490581
2324,1,2,Enrolled,1.017249394624064,-0.2422362062244326,-0.843492224973791
2325,1,2,Graduate,0.3669855660338103,-0.20701647339077645,-1.2720820408022784
2326,3,1,Dropout,-2.246842330402098,1.6878079760712001,-1.2596658066363686
2327,3,1,Enrolled,-2.199207019235058,-0.10288677038032455,-0.9351661928414589
2328,3,1,Dropout,-1.5907014093035798,2.3602027178772196,-0.11537966686466275
2329,3,1,Graduate,-5.53517472532888,-2.8367933501274303,2.2641694901069336
2330,3,1,Dropout,-3.7708019603120375,4.5387756159353,0.6514286300881292
2331,3,1,Dropout,-2.5896259538701165,3.3431117590832176,-0.452897739915066
2332,3,1,Dropout,-2.605102226535304,1.2123908207261918,-1.025484705254217
2333,1,2,Graduate,1.2543062704826742,1.1124826571209214,1.1025031737065145
2334,3,1,Dropout,-5.604758320272733,-2.0405593536117608,-0.538070926598642
2335,1,2,Graduate,0.5243375293940393,-1.1759508108061199,0.16105677014151956
2336,1,2,Graduate,0.29422935520490895,-1.3373709847163078,-0.9875233479149431
2337,1,2,Dropout,0.5496540448926049,4.057730994738252,-1.1643843973743206
2338,3,1,Dropout,-3.044470085612866,0.9380795333020948,0.46798552380122516
2339,1,2,Dropout,-0.5491172355505174,-0.27568267146666564,-0.8580937107374595
2340,1,2,Enrolled,-0.009697385198511096,-0.4151718964147016,-0.5427364848009028
2341,3,1,Dropout,-4.414599107516636,2.167943445328748,-1.7203288955742588
2342,1,2,Enrolled,-0.40869598317709505,-0.9318072547892863,-0.14360942299779442
2343,2,3,Graduate,6.853387227695126,2.7701802602249845,1.700898958317889
2344,1,2,Graduate,-0.6668891292542484,0.5900750811865441,0.28854526062944597
2345,1,2,Graduate,1.6629623550592902,0.13638331964723155,0.18302962897361946
2346,2,3,Graduate,4.240676847881161,-0.10864375759037885,1.8796951621490088
2347,1,2,Enrolled,0.6064482157392271,0.3478052714528872,-0.2652862297819615
2348,1,2,Graduate,-0.15627816117024804,-0.6438678283034452,-1.9374421429984638
2349,3,1,Dropout,-3.9530301580981955,-0.21780662467195705,-0.10546827753897144
2350,1,2,Graduate,0.006341379343011706,0.4903798773452123,0.21628872442544725
2351,1,2,Graduate,1.441037973142011,-0.2836817743444521,0.7415337460203567
2352,2,3,Graduate,6.979513344895004,2.22966787515577,1.6521436289710787
2353,1,2,Graduate,-0.318256311387019,-1.3053825550490943,2.150872785566275
2354,1,2,Graduate,0.14337756297184756,-1.2381636391066386,-0.8177317621074466
2355,3,1,Dropout,-3.944694301508887,-0.02991351249777231,0.2030784296767249
2356,1,2,Graduate,0.5445732754914268,-0.8892228509619116,-0.9416408422986704
2357,3,1,Graduate,-5.759648444874709,-1.1314107547178716,0.990492798410736
2358,1,2,Dropout,0.47393869980856407,-0.5319877562304326,2.269595472458236
2359,1,2,Graduate,0.8378535362507421,0.34837398034567696,0.21156579425837513
2360,1,2,Dropout,-0.2434091460082223,0.09835485824179392,-1.797675872643092
2361,3,2,Enrolled,-1.0880334031454157,1.2315018869986873,-0.32012230810994746
2362,3,1,Dropout,-3.056765662907888,1.209321591522332,-0.23051471824607583
2363,1,2,Graduate,-0.6074525870660744,-0.5835721990974101,-1.3256590414169305
2364,3,2,Enrolled,-2.0426157485436813,-0.2942913178113732,1.5187852547544924
2365,1,2,Enrolled,0.3646291725769297,-0.16895916364933047,0.007666463883643524
2366,1,2,Graduate,0.34844648722783284,-1.0627856829199709,-0.6647607683296981
2367,2,3,Enrolled,7.482817246414801,3.340176663656876,-1.1462256675187734
2368,1,2,Graduate,0.5545427843168688,-1.0783401323758224,-0.28355259133073363
2369,1,2,Enrolled,0.13578043271906173,0.10620503587670181,0.5621696388083675
2370,1,2,Dropout,0.0022205922992579305,0.9988998392815254,-1.5807811817534696
2371,1,2,Enrolled,0.7198793745916701,-0.008259959546829022,0.8528589816440701
2372,3,1,Graduate,-5.589934379604581,-2.198651979385098,0.23254616434000372
2373,3,1,Enrolled,-5.88711024268077,-1.4897458924943199,-1.2502287737050943
2374,1,2,Enrolled,0.6623855088773843,-0.3005501606808199,-1.5462606413862692
2375,1,2,Enrolled,0.08599032014621627,-0.4986050890816353,1.295986978490209
2376,1,2,Dropout,-0.5232940026278098,1.3874625513337377,-2.4207733946392493
2377,1,2,Graduate,-0.12084438003795733,-1.2270614422570318,1.8100685549833833
2378,3,1,Dropout,-3.590078687983992,2.766973720122771,-1.229238930634273
2379,1,2,Dropout,1.188799928141367,2.623335208063547,1.418920832002795
2380,1,2,Graduate,0.5920073289597032,-1.557765367350195,-0.4301596305909005
2381,1,2,Graduate,0.6141776286589781,-0.5901233596483446,-0.6201997843604272
2382,1,2,Graduate,0.4709370203374641,-1.761659907470159,0.035934596016599166
2383,1,2,Dropout,0.3926245180147063,0.5109613695443159,1.8490340191699368
2384,2,3,Enrolled,4.2803954796649375,2.3026122407494376,-0.06820673385236885
2385,3,2,Enrolled,-1.3893114335229713,0.7208979405036218,-0.7142461653817852
2386,1,2,Graduate,0.4372667267820453,-0.9789037970536311,1.7738070889515443
2387,1,2,Enrolled,0.33283783009029816,-0.1590052236508437,-0.7062127480724895
2388,3,1,Graduate,-6.267605659959914,-0.21430970628415344,0.1837242569423135
2389,1,2,Dropout,-0.4325235715090358,-1.26171592465729,-0.8154590963524485
2390,3,1,Dropout,-3.4611647894631794,1.1433311113079916,-0.2904745528141164
2391,2,2,Dropout,1.8975575658024004,3.5267900535872867,-0.7045542429406936
2392,2,3,Dropout,5.832851691441833,3.336758400046729,-0.8769255560973188
2393,1,2,Enrolled,-0.25627855996374843,-0.12092549125905307,0.053198267475873674
2394,3,1,Dropout,-2.616928953299619,1.5603619770539854,-1.1299644662234631
2395,1,2,Graduate,-0.09064254339135609,-1.5760542227816823,-0.5607469382904422
2396,1,2,Enrolled,0.8515226253694408,1.284850951700806,-1.8145970471918687
2397,3,1,Dropout,-2.586433759149257,1.1691421657115384,0.3263869732536305
2398,1,2,Enrolled,0.5962902717842529,-0.617193994170834,-0.017297703568358858
2399,1,2,Graduate,0.5626326854029553,-1.1539312675709845,-0.04360248794793403
2400,1,2,Graduate,1.4486655010065566,0.04079751375537516,0.0827931099814416
2401,2,2,Dropout,0.5244666733017336,4.579065644107793,0.05361175265509364
2402,3,2,Graduate,-0.5853042923146956,2.4063339047575307,1.7085520664783285
2403,1,2,Dropout,-1.0896376189492594,0.5571879785684146,-1.4654894678142592
2404,1,2,Graduate,1.7421447710204594,-0.7300622910343988,-0.6734695297872721
2405,1,2,Dropout,0.26921554732767844,1.775346716802693,0.35647071169610245
2406,1,2,Graduate,-0.10769421580358973,1.5397861969434707,2.711932807023158
2407,3,1,Graduate,-6.092596152669264,1.1693187018371558,-0.5756997072605677
2408,3,1,Dropout,-2.7456592369591357,9.806769920339914,-3.488253706286301
2409,3,1,Dropout,-4.353491399638244,1.2580748950516862,-0.5187660328638236
2410,3,2,Dropout,-0.8062106580430098,1.9317688133569402,-0.47537173366516633
2411,3,1,Dropout,-3.440411295203049,1.7976840461774963,0.9193719869087181
2412,3,2,Dropout,-1.0969001289958846,4.347170503459324,0.6908556057149129
2413,1,2,Enrolled,-0.18564034409951882,1.6362718197887154,1.8278753349202093
2414,1,2,Graduate,0.04494018237315374,2.107396451359497,-1.625751310107455
2415,2,2,Graduate,3.7787738512846474,2.197576956195725,-2.1364689994070494
2416,3,1,Dropout,-2.513093530036194,0.7710118378240214,-1.1471370490746517
2417,1,2,Dropout,-0.44442903063806694,-1.150360611146584,-1.1698327379591211
2418,2,3,Graduate,6.013605003153901,1.9107022843550434,1.122988890056305
2419,2,3,Graduate,4.96610401805038,1.3802750818591383,0.34745358092335044
2420,1,2,Enrolled,0.6769326097592555,-0.044453654292200356,0.6577781711601357
2421,3,1,Dropout,-3.6083364022172217,2.8473916806170316,2.811191692149088
2422,3,1,Dropout,-3.8048763251060485,3.2478246385493166,0.6600333091960893
2423,1,2,Graduate,0.7054318636214828,0.5992860701378702,0.7626245163916423
2424,3,1,Dropout,-3.8067855462279767,0.7487363721949715,0.3467416463812958
2425,3,1,Dropout,-4.911550508492188,0.35988180380739776,0.013122062962245615
2426,3,1,Dropout,-4.857847873259549,2.5281784452598606,0.4954387058428253
2427,3,1,Dropout,-3.591924341477349,2.9344023290523444,-0.07636217377185288
2428,1,2,Graduate,-0.5215483721386799,0.3903007469148636,-1.1974961359022775
2429,1,2,Dropout,1.1255693782188034,2.4126959981009732,0.18756373186878172
2430,1,2,Dropout,1.5237691604196546,0.9477886633622925,-0.3541042503701963
2431,1,2,Graduate,0.5613596069855712,-0.34814574847752594,-0.6601506736429859
2432,1,2,Graduate,0.0011347687761275704,-1.1204353020950342,3.5656062368785078
2433,1,2,Dropout,0.40265270673742615,-1.8633773134134552,0.40812661577989057
2434,1,2,Enrolled,-0.3707490525056579,-0.09768251072691096,-1.180623367921432
2435,3,2,Enrolled,-1.3569209344637982,1.221914707324667,-0.24253895294153172
2436,1,2,Graduate,0.24991921730070885,-0.9558604599522911,0.5857632552011335
2437,2,3,Graduate,6.975673679243287,3.627182569917249,-0.9356998960934604
2438,1,2,Dropout,0.1780440097050442,-0.42429919179947095,-2.0966134824851532
2439,2,3,Dropout,6.902273461060469,6.390809417311762,-1.4502799441746999
2440,3,1,Dropout,-2.277449229814174,1.0483007704741034,0.4768853775459654
2441,3,1,Dropout,-4.630228980401768,0.5549122121727771,-1.2741073605688764
2442,1,2,Enrolled,-0.08668566182528062,2.8440899221659435,-0.7622299791996332
2443,3,1,Dropout,-2.8024104811603454,1.0328856076812791,0.10273034058361549
2444,2,3,Graduate,3.349775693232842,1.5723448674636165,1.3994132864775053
2445,3,1,Dropout,-2.1120246349829292,1.1795750520250148,0.29131399073908876
2446,1,2,Enrolled,1.4553888328910465,1.959483829010242,-1.1894564716115845
2447,1,2,Dropout,0.8552582413872859,1.4526554522360249,4.153369989930415
2448,2,2,Graduate,1.2795318166821188,7.052706798821329,-0.9153307670159889
2449,3,1,Dropout,-3.776288909283864,4.335608486226337,-1.1869416142042677
2450,1,2,Dropout,0.8259797082786774,2.1559809125166303,2.2865016986500897
2451,3,1,Enrolled,-6.317996464351318,0.517816236305317,-0.2634730681506598
2452,3,1,Dropout,-0.7412452347206772,5.371117913023172,-1.991489519827816
2453,1,2,Graduate,-0.13326217515645322,-0.6928032014071527,-0.2681713167740839
2454,2,3,Enrolled,4.529259956755808,0.8753591810466163,0.326937195346291
2455,3,1,Dropout,-3.3122261524700907,-0.5791259997849412,1.1655284997283495
2456,1,2,Graduate,1.0515763971409544,-1.6003439534718644,3.965891978513237
2457,1,2,Graduate,0.1607551446697711,1.8429969991134825,-0.07734810602689518
2458,1,2,Enrolled,-0.4068056032729573,0.09536878432038395,2.1665850459968174
2459,3,1,Dropout,-4.261952448013162,-0.11017824885878509,0.0025265199173739785
2460,1,2,Graduate,-0.6045786520203883,-0.8245791780943358,0.42846663136983654
2461,3,2,Dropout,-1.4376257702599662,1.7931991736482122,0.8881187766677748
2462,3,1,Dropout,-3.9321068266739663,-0.43956503967212895,-0.8909992989160485
2463,3,1,Dropout,-5.684286222832109,-2.212045315769143,2.1583828975129933
2464,3,1,Dropout,-2.9722883673134857,0.34501262707304864,-0.9685570490084621
2465,3,2,Dropout,-1.1961835672829755,2.40380897825271,1.3689380968262703
2466,3,2,Dropout,-1.3972138518984512,3.043075542032748,1.6316360727829384
2467,1,2,Enrolled,-0.72921686986232,-1.3520871658752152,0.9479423307797573
2468,1,2,Enrolled,1.2069541818230152,-0.497780401486041,1.928221519909621
2469,1,2,Dropout,0.49398797442470327,-0.3675403941023759,-0.5266875476488986
2470,3,1,Dropout,-3.455659972226895,1.175128892156318,-1.4496545876654197
2471,1,2,Enrolled,0.43759723984279114,-0.449384708950227,2.147445429804355
2472,3,1,Dropout,-4.1288577171336955,3.4192098737446086,-0.9788343897453387
2473,1,2,Dropout,-0.39861270606673327,-0.5800966873853193,-0.8203725509705416
2474,3,1,Dropout,-4.336573855371468,1.163560817865365,-0.02811299491975417
2475,1,2,Graduate,0.47418452876116474,-0.5848113736900643,0.3743734610806314
2476,3,1,Dropout,-4.044207910799636,5.291901951832007,2.7272180191068016
2477,2,3,Graduate,11.888773907676942,4.475519723470766,-2.4869178382199535
2478,1,2,Enrolled,0.4985195843881103,-0.9714023151466877,1.3252057985625978
2479,1,2,Graduate,1.257662225377829,-0.5579934768141481,-0.5990632300522162
2480,1,2,Dropout,-0.9272246006555844,-0.45291505681376615,-0.23420673829293967
2481,3,1,Enrolled,-5.779404245047957,-1.1128077284730529,-0.922172335806275
2482,1,2,Graduate,0.14134251824843544,-0.9863713040441183,0.7125614418992509
2483,1,2,Graduate,-0.6368410510973687,1.921206051364843,3.0254456902015083
2484,2,3,Graduate,5.3732494674457385,1.9482136918610922,0.8491109728989756
2485,1,2,Graduate,-0.2841665512612775,0.6484825305609985,1.558910218808278
2486,1,2,Dropout,-0.1602088930333456,2.916293180197837,-0.281193159529106
2487,3,1,Dropout,-4.067841583018397,1.7846116262048233,-0.79083286152014
2488,3,1,Dropout,-4.206967423425784,-0.9166567482782836,0.6689389385764924
2489,1,2,Enrolled,-0.44976948238831693,-0.35680820397612995,-0.854820639315679
2490,1,2,Graduate,0.5082413138625996,-1.5912094061428723,-0.29590560712960734
2491,1,2,Enrolled,0.35656450380185034,-0.17401498096303405,-0.7956669737736665
2492,1,2,Enrolled,-0.11214408084924313,0.08456906370115169,-0.39195577117118147
2493,2,2,Dropout,1.3522267316385859,3.678408209970753,0.4022808549611805
2494,1,2,Graduate,0.8333872953427348,0.35719032097822556,1.3865158378080795
2495,1,2,Graduate,0.21627786702292942,-0.7087732452230722,0.9301999132544683
2496,1,2,Graduate,0.07849387675642272,1.055140543150571,-0.7871990540736201
2497,3,1,Graduate,-5.561775815442622,-2.4485221473383065,1.4446960374074944
2498,1,2,Graduate,0.21433978750822347,1.1580991254049393,-0.3429771837717825
2499,3,1,Dropout,-5.88471889263635,0.2583699057567538,0.14432638840943957
2500,3,2,Dropout,-0.5699889350498848,2.714051886601654,0.15060953261837626
2501,1,2,Graduate,1.2507359445798538,-0.6120323950680056,2.829595119350027
2502,1,2,Graduate,0.09001713313488591,3.260328945372048,1.9414550384916813
2503,2,3,Graduate,8.692905571818217,2.714088566962999,-0.7608851819915017
2504,1,2,Graduate,1.3779404621820888,-0.36686882068581844,1.2742697158259553
2505,3,1,Dropout,-3.7417503996017736,-0.6809572946928606,-1.1603433653323632
2506,1,2,Graduate,1.81086415553242,-1.734244421087992,-0.14309004504423622
2507,1,2,Graduate,1.5504951073867341,-0.6477393424413584,-1.3702121294112874
2508,1,2,Graduate,0.364490156057723,1.4556985116114864,0.2361334795532621
2509,3,1,Graduate,-5.660453970845493,-1.0433925598910867,-0.3692574076582027
2510,2,3,Graduate,5.581384581532222,1.5759124584957216,-0.011637682908040101
2511,3,2,Dropout,-2.0148994463572616,-0.6332209588517823,1.4625160354957285
2512,1,2,Enrolled,1.2808509650248785,-1.7535478828804043,4.005360744259501
2513,1,2,Graduate,1.5875763381215406,-1.1892562756074654,-0.04461638206314629
2514,1,2,Graduate,1.1775378623033563,-1.1202101376084843,2.62865331572828
2515,1,2,Dropout,0.44057478094634533,-1.2176259630302777,-0.7912960603870416
2516,1,2,Enrolled,-0.190568741623555,-0.18822248374493386,-0.9985749467693071
2517,1,2,Graduate,0.4634555299528002,-1.033406950197152,0.3898053418895662
2518,1,2,Graduate,1.6375317306686186,-1.6592649991985844,-0.012869242643575265
2519,1,2,Graduate,0.6764450187682046,-1.6032271588092049,0.9259415468445559
2520,1,2,Graduate,0.6189766698607349,-2.0277433895501895,-0.29323643439016533
2521,1,2,Graduate,0.6218715334997583,-1.8831474432781377,-0.8387499900567414
2522,1,2,Graduate,0.38258020772453427,-1.2685575672108453,-0.5020473324366826
2523,1,2,Graduate,1.722061252640438,-1.5600705190395991,-0.6001759022034757
2524,3,1,Dropout,-3.799100501162782,0.21691681005063296,-1.6395172558594677
2525,1,2,Dropout,-0.6324258000600875,-0.5867811771564493,-1.9847384020109802
2526,1,2,Graduate,0.8813923004422266,-0.4380862761938275,-1.478805678260775
2527,1,2,Dropout,0.6656999706501788,-2.2859479946319996,0.2347710218567903
2528,1,2,Graduate,1.779124037715824,-1.855978644840024,-0.35787706748591813
2529,1,2,Graduate,0.7504185966204798,-1.9253565458029018,0.8959317010476712
2530,1,2,Graduate,0.13323381115799782,-1.3431613719623758,0.0441694348031127
2531,1,2,Graduate,0.09136023184353842,-0.6161916214109072,-1.130166725116667
2532,1,2,Graduate,1.0899965534359224,-1.5658316222738151,3.4504792977924614
2533,1,2,Graduate,0.6802897065804397,-1.268713479577547,-0.9104811824473918
2534,1,2,Enrolled,0.8287141091797104,-1.646810948773297,-0.657501454314949
2535,1,2,Graduate,0.6881929962852166,-1.475314305124699,-1.6924924581567726
2536,1,2,Enrolled,0.060279530742404275,-0.8940130990082428,-0.33428213662214407
2537,1,2,Enrolled,0.47891926807277785,0.37417125827429265,-2.6056544941495874
2538,1,2,Graduate,0.7392322209827972,-0.9212728651784104,-0.08478036830791358
2539,1,2,Graduate,0.2357626535759517,-0.42096345418974906,-0.07203628050692655
2540,1,2,Graduate,-0.2780471681188138,-2.0426160106683797,-0.6145556435181234
2541,3,1,Dropout,-1.8712880155189435,1.7585597381447566,0.36344927505798563
2542,1,2,Dropout,-0.744494295344449,-0.8723815201773362,1.034410990052104
2543,1,2,Graduate,1.7522203975380524,-1.3183696921421801,0.20156224985064866
2544,3,1,Dropout,-3.790836779856335,0.11932683828223692,-1.4937127718495917
2545,1,2,Enrolled,1.1466374032415707,0.30485697603683415,1.6443953074708417
2546,1,2,Graduate,0.8066313255027702,-1.9573967164736823,0.8388033026312042
2547,1,2,Graduate,0.3996291721313655,-1.4820025876977105,0.10532068226820257
2548,1,2,Graduate,2.089911124178346,-0.5577774094018711,-0.24566990177989245
2549,1,2,Graduate,0.49761576758275033,-1.758444490458263,-0.4134796970865273
2550,3,2,Dropout,-1.5608593575616807,0.6808357057551436,-2.2445622123668465
2551,2,3,Graduate,5.966753999860781,1.363412143396347,1.7558033077788273
2552,1,2,Enrolled,0.6401609915252704,-2.346171113497753,1.0708003736445912
2553,1,2,Graduate,0.19148608395030797,0.12089193719620275,0.4164732968928394
2554,3,1,Dropout,-2.486435555983406,1.1811040934404555,3.0996781369736093
2555,1,2,Enrolled,-0.6850627814781269,-0.014719860079688351,-0.5029813764904614
2556,1,2,Enrolled,-0.4815498073436196,-0.3069747314790033,0.6768691959713958
2557,1,2,Graduate,-0.1917910689740963,-0.6608182536896561,0.2268300491919443
2558,3,1,Enrolled,-5.48272733854843,-2.6013665073224477,2.1794289806268585
2559,1,2,Enrolled,-0.21036153669125715,-0.34909433816504143,-0.1639874106001008
2560,1,2,Dropout,0.5413854386826376,-1.9313982030627288,0.9155471983576449
2561,1,2,Graduate,0.5368570465257123,-1.4677083669880189,0.04057440132567169
2562,1,2,Graduate,1.8530983399881422,-1.2075491189580154,-0.011179065332099176
2563,3,2,Dropout,-1.3667902746662521,2.720278587829954,0.36789116176137054
2564,1,1,Enrolled,-1.3870203414073086,0.34598310258280834,-0.27051962064380053
2565,1,2,Graduate,0.6915800943780948,-2.6907402487271384,2.253015083582732
2566,1,2,Graduate,0.3196231246353601,-0.5395425570534327,1.2494025860927966
2567,1,2,Graduate,1.8505403785529737,-1.4221834331052028,0.7210276057657977
2568,1,2,Enrolled,0.3802978434096182,1.5358543729719363,0.013519413047463007
2569,1,2,Enrolled,-0.6350117188873255,2.1432685884560554,2.119749463186229
2570,1,2,Graduate,0.7345742469860687,-2.432931561736771,0.6372067494120318
2571,1,2,Graduate,2.037387813461595,0.6026952977431356,-0.1747362552768686
2572,1,2,Graduate,1.996184418215903,-0.78519709913277,0.849016946138803
2573,1,2,Graduate,0.37394130761532784,0.17218833350177107,-0.32720592795207626
2574,1,2,Graduate,1.1296994528722066,-1.4029367950406373,-0.1055339561606168
2575,1,2,Graduate,0.69886993808826825,-2.1315048564835637,0.0987459581671821
2576,1,2,Graduate,1.961729387029527,1.0800707135118581,2.883728889510375
2577,1,2,Dropout,0.591960767329412,1.3196361638030174,0.10101027519047497
2578,1,2,Dropout,-0.16395449272818402,0.33828616495216696,-1.9864774417497972
2579,1,2,Graduate,1.0179566430450786,-1.555481912488265,0.4496931566110538
2580,1,2,Graduate,0.40433283006013926,-1.2774974875219078,1.3667533161801224
2581,1,2,Graduate,0.6371378152871816,-2.4137418890701356,0.8490644161844143
2582,3,1,Dropout,-2.9062552700421445,1.30695523264155,-1.0614195172473904
2583,1,2,Graduate,-0.02400767272597493,-1.9204769692970334,2.482624412035628
2584,1,2,Enrolled,-0.12343643925503058,0.38722724242208,2.085563622926786
2585,1,2,Graduate,0.6138591276090009,-1.4982537116461228,-0.18106826130371162
2586,1,2,Graduate,0.3222610699408108,-0.18745629202900937,-0.43276003980706274
2587,1,2,Enrolled,-0.357946586452559,-0.3815792808809085,-2.1154537203260917
2588,1,2,Enrolled,-0.37434390758910274,-0.11955207107341703,-1.3818746512275477
2589,1,2,Dropout,-0.18757890700508764,-0.019321231836212743,-0.7004500183587311
2590,1,2,Enrolled,0.20738446643016345,-1.324227781264337,-0.3652469370786547
2591,3,1,Dropout,-2.905515905060467,1.170919842821712,-0.9255098202971068
2592,1,2,Enrolled,0.4990580037614502,0.9282502717975086,-1.6103257231175017
2593,2,3,Graduate,3.281588643275192,1.4029106655325938,0.7326995714741877
2594,1,2,Dropout,1.5194155193181236,0.3833781238893589,-0.407056720168836
2595,1,2,Enrolled,-0.9888405388794526,-0.20844370822725455,-1.868202476189955
2596,1,2,Graduate,0.47738191696744575,-1.6441740956514446,0.8537922780691184
2597,1,2,Dropout,0.21564577236705565,-0.4816651867493393,0.23918154511806416
2598,3,1,Dropout,-5.451427236497036,-1.7801509929072716,-0.5948621718447186
2599,1,2,Enrolled,0.10780915703732986,0.20635654425154204,-1.7609214607916757
2600,1,2,Enrolled,0.32862570894415694,-1.0516088419343337,-1.2080097185417056
2601,1,2,Dropout,0.5015984989151364,-2.271274231196276,-0.7528428336563162
2602,1,2,Enrolled,0.563131853114343,-0.12082913687017101,-1.517520179943096
2603,1,2,Graduate,0.49040996645986457,-1.1866016793644296,-0.8474917896279632
2604,3,1,Dropout,-2.7082838143506405,2.606601282773364,-3.403500057540717
2605,1,2,Dropout,-0.1949907482864933,-0.9662776797295516,0.25530697496909954
2606,1,2,Graduate,0.36125846758934815,0.3358522256723732,2.7827244839243304
2607,1,2,Graduate,0.27050842873026515,-1.2512067142462153,-0.02267635180193813
2608,1,2,Dropout,0.5119659829129911,-1.2605306555236733,-0.6986168100620656
2609,1,2,Graduate,0.14120256370657025,-0.9725395627326743,-1.0989911703329676
2610,1,2,Dropout,-0.1847203236897399,1.5942863094698656,1.1377969331481264
2611,1,2,Graduate,1.6061366810710793,-1.153930698430403,-0.046593273751381746
2612,1,2,Graduate,0.27119264767344026,-0.42489143294682613,-0.9312804710219823
2613,1,2,Graduate,0.22808269160664674,-1.728207656744496,-0.10014236395118023
2614,3,1,Dropout,-3.194069564919591,1.9053216511052191,0.26651572484366176
2615,1,2,Dropout,-0.4109747226602986,-0.9599013472769566,-0.7125583877584002
2616,1,2,Dropout,-0.07966828184850355,0.3317812051167739,1.1649533578410962
2617,1,2,Dropout,-0.4647573538201381,-1.3326431897366486,0.5984322562581541
2618,1,2,Graduate,0.2545060066360661,-0.9529529946644709,-0.8970984271585725
2619,1,2,Dropout,0.6006982751653743,-2.0916455706731925,0.7106885115029022
2620,1,2,Graduate,0.720256476981823,-1.5558408157153578,1.036407074970809
2621,2,2,Enrolled,3.9418189200183504,1.8170788316120652,-1.5594332307279117
2622,1,2,Graduate,0.36806422708854425,-1.393412290590833,-2.0959542422626156
2623,2,3,Graduate,4.810454902067176,1.1762780958460386,1.8783964470910317
2624,3,1,Dropout,-3.2456318017177783,0.058017317750271614,1.2273762482635873
2625,1,2,Graduate,0.2978081265324731,-1.457421258863585,0.2512920444899206
2626,3,1,Dropout,-2.166885133682459,1.5750422927343446,0.32319986832653735
2627,1,2,Graduate,1.580025606563761,-0.6609660748726756,1.2209915954105073
2628,1,2,Enrolled,0.7906861736940535,-0.3244637782314019,0.37311206938065117
2629,1,2,Enrolled,-0.12865681670617093,-0.39685332294558406,-1.1309505181415418
2630,1,2,Enrolled,-0.3526218561521097,0.702183740130965,1.5387686618067424
2631,1,2,Dropout,-0.5304603428520034,1.4024628656291729,1.8399091815825301
2632,1,1,Dropout,-1.1133981713084555,0.7412086597377412,-0.1638082086471656
2633,1,2,Graduate,1.7819804072399474,0.17010771668228344,-0.5595141495401842
2634,1,2,Graduate,1.3278933569853217,-0.5345060854282488,-0.5607689443009942
2635,1,2,Enrolled,0.3862348624633068,-0.6769654623098197,-0.22427989721710875
